postnummer,elområde
79592,SE3
79595,SE3
79596,SE3
79601,SE3
79620,SE3
79621,SE3
79622,SE3
79626,SE3
79630,SE3
79631,SE3
79690,SE3
79691,SE3
79699,SE3
80002,SE2
80004,SE2
80006,SE2
80008,SE2
80010,SE2
80011,SE2
80015,SE2
80100,SE2
80102,SE2
80103,SE2
80104,SE2
80105,SE2
80106,SE2
80107,SE2
80108,SE2
80126,SE2
80127,SE2
80128,SE2
80129,SE2
80130,SE2
80131,SE2
80132,SE2
80133,SE2
80134,SE2
80135,SE2
80136,SE2
80137,SE2
80138,SE2
80139,SE2
80170,SE2
80171,SE2
80172,SE2
80173,SE2
80174,SE2
80176,SE2
80181,SE2
80182,SE2
80183,SE2
80184,SE2
80185,SE2
80186,SE2
80187,SE2
80188,SE2
80200,SE2
80208,SE2
80210,SE2
80250,SE2
80251,SE2
80252,SE2
80253,SE2
80254,SE2
80255,SE2
80256,SE2
80257,SE2
80258,SE2
80260,SE2
80261,SE2
80262,SE2
80263,SE2
80264,SE2
80265,SE2
80266,SE2
80267,SE2
80269,SE2
80270,SE2
80271,SE2
80272,SE2
80274,SE2
80275,SE2
80276,SE2
80277,SE2
80280,SE2
80281,SE2
80282,SE2
80283,SE2
80284,SE2
80285,SE2
80286,SE2
80287,SE2
80288,SE2
80291,SE2
80292,SE2
80293,SE2
80301,SE2
80302,SE2
80309,SE2
80310,SE2
80311,SE2
80320,SE2
80321,SE2
80322,SE2
80323,SE2
80324,SE2
80325,SE2
80400,SE2
80423,SE2
80424,SE2
80425,SE2
80426,SE2
80427,SE2
80428,SE2
80429,SE2
80430,SE2
80431,SE2
80432,SE2
80433,SE2
80434,SE2
80501,SE2
80591,SE2
80592,SE2
80595,SE2
80596,SE2
80597,SE2
80598,SE2
80626,SE2
80627,SE2
80628,SE2
80630,SE2
80631,SE2
80632,SE2
80633,SE2
80634,SE2
80635,SE2
80636,SE2
80637,SE2
80638,SE2
80641,SE2
80642,SE2
80643,SE2
80645,SE2
80646,SE2
80647,SE2
80648,SE2
80649,SE2
80800,SE2
80886,SE2
81100,SE2
81102,SE2
81103,SE2
81104,SE2
81120,SE2
81121,SE2
81122,SE2
81123,SE2
81125,SE2
81126,SE2
81130,SE2
81131,SE2
81132,SE2
81133,SE2
81134,SE2
81135,SE2
81136,SE2
81137,SE2
81138,SE2
81139,SE2
81140,SE2
81141,SE2
81150,SE2
81151,SE2
81152,SE2
81153,SE2
81154,SE2
81160,SE2
81161,SE2
81162,SE2
81170,SE2
81171,SE2
81173,SE2
81174,SE2
81180,SE2
81181,SE2
81185,SE2
81188,SE2
81189,SE2
81191,SE2
81192,SE2
81193,SE2
81194,SE2
81195,SE2
81196,SE2
81197,SE2
81198,SE2
81199,SE2
81220,SE2
81221,SE2
81222,SE2
81225,SE2
81230,SE2
81231,SE2
81240,SE2
81241,SE2
81251,SE2
81290,SE2
81292,SE2
81293,SE2
81294,SE2
81302,SE2
81320,SE2
81321,SE2
81322,SE2
81323,SE2
81330,SE2
81331,SE2
81332,SE2
81333,SE2
81334,SE2
81335,SE2
81336,SE2
81340,SE2
81381,SE2
81382,SE2
81391,SE2
81394,SE2
81395,SE2
81396,SE2
81401,Unknown
81420,Unknown
81421,Unknown
81422,Unknown
81423,Unknown
81425,SE3
81430,Unknown
81431,Unknown
81432,Unknown
81440,Unknown
81441,Unknown
81442,Unknown
81470,SE3
81481,Unknown
81491,Unknown
81492,Unknown
81493,Unknown
81494,SE3
81495,SE3
81500,SE3
81503,SE3
81504,SE3
81520,SE3
81521,SE3
81522,SE3
81523,SE3
81535,SE3
81536,SE3
81537,SE3
81538,SE3
81540,SE3
81541,SE3
81544,SE3
81545,SE3
81569,SE3
81575,SE3
81576,SE3
81580,SE3
81582,SE3
81583,SE3
81591,SE3
81592,SE3
81593,SE3
81594,SE3
81595,SE3
81596,SE3
81601,SE2
81620,SE2
81621,SE2
81622,SE2
81623,SE2
81630,SE2
81631,SE2
81680,SE2
81690,SE2
81691,SE2
81692,SE2
81693,SE2
81694,SE2
81695,SE2
81702,SE2
81721,SE2
81730,SE2
81740,SE2
81791,SE2
81792,SE2
81793,SE2
81794,SE2
81801,SE2
81802,SE2
81803,SE2
81804,SE2
81820,SE2
81821,SE2
81830,SE2
81831,SE2
81832,SE2
81833,SE2
81834,SE2
81835,SE2
81841,SE2
81842,SE2
81843,SE2
81845,SE2
81891,SE2
81892,SE2
81895,SE2
81896,SE2
81900,SE3
81911,SE3
81930,SE3
81940,SE3
81961,SE3
81962,SE3
81963,SE1
81964,SE1
81965,SE1
81966,SE3
82100,SE2
82110,SE2
82111,SE2
82112,SE2
82113,SE2
82120,SE2
82121,SE2
82122,SE2
82123,SE2
82124,SE2
82125,SE2
82126,SE2
82127,SE2
82130,SE2
82131,SE2
82132,SE2
82133,SE2
82134,SE2
82135,SE2
82136,SE2
82140,SE2
82141,SE2
82142,SE2
82143,SE2
82150,SE2
82151,SE2
82158,SE2
82160,SE2
82161,SE2
82162,SE2
82163,SE2
82167,SE2
82168,SE2
82180,SE2
82181,SE2
82189,SE2
82191,SE2
82192,SE2
82193,SE2
82194,SE2
82195,SE2
82198,SE2
82220,SE2
82221,SE2
82222,SE2
82230,SE2
82231,SE2
82240,SE2
82281,SE2
82291,SE2
82292,SE2
82299,SE2
82320,SE2
82321,SE2
82322,SE2
82330,SE2
82380,SE2
82391,SE2
82392,SE2
82393,SE2
82400,SE2
82402,SE2
82408,SE2
82409,SE2
82411,SE2
82412,SE2
82413,SE2
82414,SE2
82415,SE2
82420,SE2
82421,SE2
82422,SE2
82423,SE2
82424,SE2
82425,SE2
82426,SE2
82427,SE2
82428,SE2
82430,SE2
82431,SE2
82432,SE2
82433,SE2
82434,SE2
82435,SE2
82439,SE2
82440,SE2
82441,SE2
82442,SE2
82443,SE2
82444,SE2
82445,SE2
82450,SE2
82451,SE2
82452,SE2
82453,SE2
82454,SE2
82455,SE2
82456,SE2
82460,SE2
82461,SE2
82462,SE2
82465,SE2
82466,SE2
82467,SE2
82470,SE2
82471,SE2
82472,SE2
82473,SE2
82474,SE2
82477,SE2
82478,SE2
82479,SE2
82480,SE2
82481,SE2
82482,SE2
82483,SE2
82491,SE2
82492,SE2
82493,SE2
82494,SE2
82495,SE2
82496,SE2
82501,SE2
82520,SE2
82521,SE2
82530,SE2
82531,SE2
82532,SE2
82580,SE2
82591,SE2
82592,SE2
82593,SE2
82595,SE2
82596,SE2
82601,SE2
82608,SE2
82611,SE2
82612,SE2
82613,SE2
82620,SE2
82621,SE2
82622,SE2
82623,SE2
82624,SE2
82625,SE2
82626,SE2
82627,SE2
82630,SE2
82631,SE2
82632,SE2
82634,SE2
82635,SE2
82636,SE2
82637,SE2
82639,SE2
82640,SE2
82650,SE2
82660,SE2
82661,SE2
82662,SE2
82666,SE2
82667,SE2
82668,SE2
82669,SE2
82670,SE2
82672,SE2
82673,SE2
82675,SE2
82676,SE2
82677,SE2
82679,SE2
82680,SE2
82681,SE2
82682,SE2
82683,SE2
82684,SE2
82685,SE2
82686,SE2
82691,SE2
82692,SE2
82693,SE2
82694,SE2
82695,SE2
82701,SE2
82720,SE2
82721,SE2
82722,SE2
82723,SE2
82724,SE2
82725,SE2
82727,SE2
82728,SE2
82730,SE2
82731,SE2
82732,SE2
82733,SE2
82734,SE2
82735,SE2
82740,SE2
82750,SE2
82751,SE2
82752,SE2
82753,SE2
82754,SE2
82760,SE2
82761,SE2
82762,SE2
82763,SE2
82770,SE2
82771,SE2
82772,SE2
82773,SE2
82775,SE2
82776,SE2
82780,SE2
82781,SE2
82782,SE2
82791,SE2
82792,SE2
82793,SE2
82794,SE2
82795,SE2
82801,SE2
82820,SE2
82821,SE2
82822,SE2
82823,SE2
82825,SE2
82830,SE2
82831,SE2
82832,SE2
82833,SE2
82834,SE2
82880,SE2
82881,SE2
82891,SE2
82892,SE2
82893,SE2
82894,SE2
82895,SE2
82899,SE2
82920,SE2
82921,SE2
82922,SE2
82923,SE2
82924,SE2
82950,SE2
82951,SE2
82952,SE2
82953,SE2
82960,SE2
82961,SE2
82962,SE2
82991,SE2
82995,SE2
82996,SE2
82998,SE2
83100,SE2
83102,SE2
83103,SE2
83104,SE2
83105,SE2
83108,SE2
83109,SE2
83111,SE2
83117,SE2
83118,SE2
83120,SE2
83121,SE2
83122,SE2
83123,SE2
83124,SE2
83125,SE2
83126,SE2
83127,SE2
83128,SE2
83129,SE2
83130,SE2
83131,SE2
83132,SE2
83133,SE2
83134,SE2
83135,SE2
83136,SE2
83137,SE2
83138,SE2
83139,SE2
83140,SE2
83141,SE2
83142,SE2
83143,SE2
83144,SE2
83145,SE2
83146,SE2
83147,SE2
83148,SE2
83149,SE2
83150,SE2
83151,SE2
83152,SE2
83153,SE2
83155,SE2
83156,SE2
83157,SE2
83158,SE2
83159,SE2
83160,SE2
83161,SE2
83162,SE2
83163,SE2
83164,SE2
83165,SE2
83166,SE2
83170,SE2
83171,SE2
83172,SE2
83173,SE2
83174,SE2
83175,SE2
83176,SE2
83177,SE2
83178,SE2
83180,SE2
83181,SE2
83182,SE2
83183,SE2
83184,SE2
83186,SE2
83187,SE2
83188,SE2
83189,SE2
83190,SE2
83191,SE2
83192,SE2
83196,SE2
83197,SE2
83199,SE2
83201,SE2
83221,SE2
83223,SE2
83241,SE2
83242,SE2
83243,SE2
83244,SE2
83245,SE2
83246,SE2
83247,SE2
83251,SE2
83253,SE2
83254,SE2
83255,SE2
83256,SE2
83280,SE2
83281,SE2
83282,SE2
83293,SE2
83294,SE2
83296,SE2
83301,SE2
83302,SE2
83303,SE2
83304,SE2
83318,SE2
83319,SE2
83320,SE2
83321,SE2
83322,SE2
83323,SE2
83324,SE2
83326,SE2
83327,SE2
83331,SE2
83332,SE2
83333,SE2
83334,SE2
83335,SE2
83336,SE2
83341,SE2
83348,SE2
83349,SE2
83351,SE2
83359,SE2
83361,SE2
83380,SE2
83381,SE2
83382,SE2
83383,SE2
83384,SE2
83385,SE2
83386,SE2
83387,SE2
83391,SE2
83392,SE2
83393,SE2
83394,SE2
83395,SE2
83396,SE2
83397,SE2
83398,SE2
83399,SE2
83401,SE2
83421,SE2
83431,SE2
83432,SE2
83433,SE2
83434,SE2
83496,SE2
83497,SE2
83498,SE2
83499,SE2
83501,SE2
83505,SE2
83520,SE2
83521,SE2
83522,SE2
83523,SE2
83531,SE2
83532,SE2
83533,SE2
83539,SE2
83540,SE2
83541,SE2
83542,SE2
83561,SE2
83562,SE2
83563,SE2
83564,SE2
83567,SE2
83568,SE2
83580,SE2
83591,SE2
83592,SE2
83593,SE2
83594,SE2
83595,SE2
83596,SE2
83597,SE2
83598,SE2
83599,SE2
83631,SE2
83691,SE2
83692,SE2
83693,SE2
83694,SE2
83695,SE2
83701,SE2
83720,SE2
83721,SE2
83722,SE2
83723,SE2
83724,SE2
83725,SE2
83731,SE2
83732,SE2
83741,SE2
83751,SE2
83752,SE2
83771,SE2
83772,SE2
83775,SE2
83791,SE2
83792,SE2
83793,SE2
83794,SE2
83795,SE2
83796,SE2
83797,SE2
83798,SE2
83799,SE2
83801,SE2
83820,SE2
83821,SE2
83826,SE2
83827,SE2
83871,SE2
83872,SE2
83873,SE2
83874,SE2
83875,SE2
83876,SE2
83877,SE2
83878,SE2
83879,SE2
83880,SE2
83881,SE2
83882,SE2
83883,SE2
83905,SE2
83928,SE2
83929,SE2
83930,SE2
83942,SE2
83977,SE2
83980,SE2
83981,SE2
83983,SE2
83984,SE2
83985,SE2
83986,SE2
83987,SE2
83988,SE2
83989,SE2
84100,SE2
84102,SE2
84120,SE2
84121,SE2
84122,SE2
84131,SE2
84132,SE2
84133,SE2
84134,SE2
84144,SE2
84171,SE2
84172,SE2
84173,SE2
84174,SE2
84175,SE2
84176,SE2
84177,SE2
84181,SE2
84191,SE2
84192,SE2
84193,SE2
84194,SE2
84195,SE2
84196,SE2
84197,SE2
84198,SE2
84199,SE2
84201,SE2
84220,SE2
84221,SE2
84222,SE2
84231,SE2
84232,SE2
84233,SE2
84234,SE2
84235,SE2
84271,SE2
84280,SE2
84290,SE2
84291,SE2
84292,SE2
84293,SE2
84294,SE2
84295,SE2
84296,SE2
84297,SE2
84299,SE2
84301,SE2
84320,SE2
84321,SE2
84331,SE2
84332,SE2
84341,SE2
84391,SE2
84392,SE2
84393,SE2
84394,SE2
84395,SE2
84396,SE2
84397,SE2
84398,SE2
84401,SE2
84420,SE2
84421,SE2
84422,SE2
84423,SE2
84431,SE2
84432,SE2
84441,SE2
84451,SE2
84461,SE2
84491,SE2
84492,SE2
84493,SE2
84494,SE2
84495,SE2
84496,SE2
84497,SE2
84498,SE2
84501,SE2
84520,SE2
84521,SE2
84531,SE2
84551,SE2
84552,SE2
84561,SE2
84562,SE2
84571,SE2
84572,SE2
84573,SE2
84591,SE2
84593,SE2
84594,SE2
84595,SE2
84597,SE2
84598,SE2
84599,SE2
84601,SE2
84602,SE2
84603,SE2
84620,SE2
84621,SE2
84631,SE2
84671,SE2
84672,SE2
84673,SE2
84674,SE2
84691,SE2
84692,SE2
84693,SE2
84694,SE2
84695,SE2
84696,SE2
84697,SE2
84698,SE2
85003,SE2
85006,SE2
85007,SE2
85009,SE2
85010,SE2
85012,SE2
85013,SE2
85015,SE2
85100,SE2
85102,SE2
85103,SE2
85104,SE2
85105,SE2
85106,SE2
85107,SE2
85108,SE2
85111,SE2
85121,SE2
85122,SE2
85123,SE2
85124,SE2
85125,SE2
85170,SE2
85171,SE2
85172,SE2
85173,SE2
85174,SE2
85175,SE2
85176,SE2
85178,SE2
85179,SE2
85180,SE2
85181,SE2
85182,SE2
85183,SE2
85184,SE2
85185,SE2
85186,SE2
85187,SE2
85188,SE2
85189,SE2
85190,SE2
85192,SE2
85193,SE2
85194,SE2
85196,SE2
85198,SE2
85199,SE2
85229,SE2
85231,SE2
85232,SE2
85233,SE2
85234,SE2
85236,SE2
85237,SE2
85238,SE2
85240,SE2
85241,SE2
85242,SE2
85243,SE2
85244,SE2
85301,SE2
85350,SE2
85351,SE2
85352,SE2
85353,SE2
85356,SE2
85357,SE2
85358,SE2
85359,SE2
85401,SE2
85402,SE2
85460,SE2
85461,SE2
85462,SE2
85463,SE2
85466,SE2
85467,SE2
85468,SE2
85561,SE2
85591,SE2
85592,SE2
85597,SE2
85598,SE2
85599,SE2
85601,SE2
85630,SE2
85631,SE2
85632,SE2
85633,SE2
85634,SE2
85635,SE2
85640,SE2
85641,SE2
85642,SE2
85643,SE2
85644,SE2
85645,SE2
85650,SE2
85651,SE2
85652,SE2
85653,SE2
85700,SE2
85701,SE2
85730,SE2
85731,SE2
85732,SE2
85733,SE2
85734,SE2
85735,SE2
85740,SE2
85741,SE2
85742,SE2
85750,SE2
85751,SE2
85752,SE2
85800,SE2
85900,SE2
85950,SE2
85951,SE2
85952,SE2
85953,SE2
85954,SE2
85955,SE2
85956,SE2
85957,SE2
85958,SE2
85959,SE2
86101,SE2
86120,SE2
86121,SE2
86122,SE2
86123,SE2
86124,SE2
86126,SE2
86127,Unknown
86128,SE2
86131,SE2
86132,SE2
86133,SE2
86134,SE2
86135,SE2
86136,SE2
86138,SE2
86139,SE2
86141,Unknown
86142,Unknown
86143,Unknown
86145,Unknown
86151,SE2
86152,SE2
86181,SE2
86182,SE2
86183,SE2
86184,SE2
86191,SE2
86192,SE2
86193,SE2
86194,SE2
86195,SE2
86202,SE2
86221,SE2
86222,SE2
86223,SE2
86224,SE2
86231,SE2
86232,SE2
86233,SE2
86234,SE2
86240,SE2
86241,SE2
86291,SE2
86292,SE2
86294,SE2
86295,SE2
86296,SE2
86301,SE2
86321,Unknown
86322,Unknown
86323,Unknown
86331,Unknown
86332,Unknown
86333,Unknown
86334,Unknown
86335,Unknown
86336,Unknown
86337,SE2
86341,SE2
86342,SE2
86401,SE2
86420,SE2
86421,SE2
86422,SE2
86423,SE2
86431,SE2
86432,SE2
86433,SE2
86441,SE2
86491,SE2
86492,SE2
86495,SE2
86496,SE2
86501,Unknown
86521,Unknown
86531,Unknown
86532,Unknown
86533,Unknown
86551,Unknown
86591,Unknown
86592,Unknown
87101,SE2
87103,SE2
87104,SE2
87120,SE2
87121,SE2
87122,SE2
87123,SE2
87124,SE2
87125,SE2
87126,SE2
87127,SE2
87129,SE2
87130,SE2
87131,SE2
87132,SE2
87133,SE2
87134,SE2
87140,SE2
87141,SE2
87142,SE2
87145,SE2
87150,SE2
87151,SE2
87152,SE2
87153,SE2
87154,SE2
87160,SE2
87161,SE2
87162,SE2
87165,SE2
87166,SE2
87171,SE2
87180,SE2
87181,SE2
87182,SE2
87185,SE2
87186,SE2
87187,SE2
87188,SE2
87191,SE2
87192,SE2
87193,SE2
87194,SE2
87195,SE2
87196,SE2
87197,SE2
87198,SE2
87199,SE2
87200,SE2
87220,SE2
87221,SE2
87222,SE2
87223,SE2
87224,SE2
87225,SE2
87230,SE2
87231,SE2
87232,SE2
87233,SE2
87234,SE2
87235,SE2
87236,SE2
87243,SE2
87263,SE2
87264,SE2
87275,SE2
87280,SE2
87291,SE2
87292,SE2
87293,SE2
87294,Unknown
87295,SE2
87296,SE2
87297,Unknown
87298,SE2
87302,SE2
87303,SE2
87321,SE2
87322,SE2
87330,SE2
87340,SE2
87350,SE2
87371,SE2
87372,SE2
87380,SE2
87381,SE2
87391,SE2
87392,SE2
87393,SE2
87394,SE2
87395,SE2
87396,SE2
87397,SE2
87398,SE2
87399,SE2
88101,SE2
88104,SE2
88106,SE2
88120,SE2
88121,SE2
88122,SE2
88123,SE2
88124,SE2
88125,SE2
88126,SE2
88127,SE2
88130,SE2
88131,SE2
88132,SE2
88133,SE2
88134,SE2
88135,SE2
88140,SE2
88141,SE2
88150,SE2
88151,SE2
88152,SE2
88160,SE2
88170,SE2
88180,SE2
88181,SE2
88185,SE2
88186,SE2
88191,SE2
88192,SE2
88193,SE2
88194,SE2
88195,SE2
88196,SE2
88197,SE2
88198,SE2
88199,SE2
88230,SE2
88240,SE2
88250,SE2
88291,SE2
88293,SE2
88295,SE2
88302,SE2
88303,SE2
88304,SE2
88305,SE2
88370,SE2
88371,SE2
88372,SE2
88391,SE2
88392,SE2
88393,SE2
88394,SE2
88395,SE2
88396,SE2
88397,SE2
89050,SE2
89051,SE2
89054,SE2
89101,SE2
89104,SE2
89115,SE2
89117,SE2
89118,SE2
89120,SE2
89121,SE2
89122,SE2
89123,SE2
89124,SE2
89125,SE2
89126,SE2
89127,SE2
89128,SE2
89129,SE2
89130,SE2
89131,SE2
89132,SE2
89133,SE2
89134,SE2
89135,SE2
89136,SE2
89137,SE2
89138,SE2
89139,SE2
89140,SE2
89141,SE2
89142,SE2
89143,SE2
89144,SE2
89145,SE2
89150,SE2
89151,SE2
89155,SE2
89160,SE2
89161,SE2
89162,SE2
89163,SE2
89164,SE2
89165,SE2
89177,SE2
89178,SE2
89180,SE2
89182,SE2
89185,SE2
89186,SE2
89188,SE2
89189,SE2
89190,SE2
89192,SE2
89195,SE2
89196,SE2
89200,SE2
89220,SE2
89221,SE2
89222,SE2
89223,SE2
89230,SE2
89231,SE2
89232,SE2
89233,SE2
89234,SE2
89240,SE2
89241,SE2
89242,SE2
89243,SE2
89250,SE2
89251,SE2
89292,SE2
89301,SE2
89321,SE2
89322,SE2
89323,SE2
89330,SE2
89331,SE2
89340,SE2
89391,SE2
89392,SE2
89395,SE2
89396,SE2
89399,Unknown
89421,SE2
89422,SE2
89423,SE2
89430,SE2
89431,SE2
89435,SE2
89440,SE2
89441,SE2
89491,SE2
89493,SE2
89495,SE2
89501,SE2
89520,SE2
89521,SE2
89530,SE2
89540,SE2
89580,SE2
89591,SE2
89592,SE2
89593,SE2
89595,SE2
89597,SE2
89598,SE2
89599,SE2
89621,SE2
89631,SE2
89632,SE2
89680,SE2
89691,SE2
89693,SE2
90001,SE1
90100,SE1
90102,SE1
90103,SE1
90104,SE1
90105,SE1
90106,SE1
90107,SE1
90108,SE1
90109,SE1
90110,SE1
90119,SE1
90120,SE1
90121,SE1
90122,SE1
90123,SE1
90124,SE1
90130,SE1
90131,SE1
90132,SE1
90133,SE1
90137,SE1
90170,SE1
90171,SE1
90172,SE1
90173,SE1
90174,SE1
90175,SE1
90176,SE1
90177,SE1
90178,SE1
90179,SE1
90180,SE1
90181,SE1
90182,SE1
90183,SE1
90184,SE1
90185,SE1
90186,SE1
90187,SE1
90188,SE1
90189,SE1
90300,SE1
90302,SE1
90303,SE1
90304,SE1
90310,SE1
90311,SE1
90313,SE1
90314,SE1
90320,SE1
90321,SE1
90322,SE1
90323,SE1
90325,SE1
90326,SE1
90327,SE1
90328,SE1
90329,SE1
90330,SE1
90331,SE1
90332,SE1
90333,SE1
90334,SE1
90335,SE1
90336,SE1
90337,SE1
90338,SE1
90339,SE1
90340,SE1
90342,SE1
90343,SE1
90344,SE1
90345,SE1
90346,SE1
90347,SE1
90351,SE1
90352,SE1
90353,SE1
90354,SE1
90355,SE1
90360,SE1
90361,SE1
90362,SE1
90363,SE1
90364,SE1
90365,SE1
90400,SE1
90402,SE1
90403,SE1
90404,SE1
90405,SE1
90406,SE1
90420,SE1
90421,SE1
90422,SE1
90426,SE1
90431,SE1
90432,SE1
90433,SE1
90434,SE1
90435,SE1
90436,SE1
90440,SE1
90441,SE1
90500,SE1
90521,SE1
90531,SE1
90532,SE1
90571,SE1
90572,SE1
90580,SE1
90581,SE1
90582,SE1
90583,SE1
90586,SE1
90587,SE1
90588,SE1
90591,SE1
90592,SE1
90593,SE1
90594,SE1
90595,SE1
90596,SE1
90600,SE1
90603,SE1
90620,SE1
90621,SE1
90622,SE1
90624,SE1
90625,SE1
90626,SE1
90627,SE1
90628,SE1
90629,SE1
90630,SE1
90637,SE1
90638,SE1
90640,SE1
90641,SE1
90642,SE1
90643,SE1
90650,SE1
90651,SE1
90652,SE1
90653,SE1
90654,SE1
90655,SE1
90656,SE1
90660,SE1
90700,SE1
90702,SE1
90703,SE1
90704,SE1
90712,SE1
90713,SE1
90719,SE1
90727,SE1
90728,SE1
90729,SE1
90730,SE1
90731,SE1
90732,SE1
90733,SE1
90734,SE1
90735,SE1
90736,SE1
90737,SE1
90738,SE1
90739,SE1
90740,SE1
90741,SE1
90742,SE1
90743,SE1
90746,SE1
90749,SE1
90750,SE1
90751,SE1
90752,SE1
90753,SE1
90754,SE1
90755,SE1
90788,SE1
90801,SE1
90804,SE1
90806,SE1
90807,SE1
90810,SE1
90811,SE1
90812,SE1
90814,SE1
90815,SE1
90850,SE1
91088,SE1
91101,SE1
91120,SE1
91121,SE1
91130,SE1
91131,SE1
91132,SE1
91133,SE1
91134,SE1
91135,SE1
91136,SE1
91181,SE1
91182,SE1
91191,SE1
91192,SE1
91193,SE1
91194,SE1
91201,SE1
91220,SE1
91221,SE1
91222,SE1
91223,SE1
91224,SE1
91231,SE1
91232,SE1
91233,SE1
91234,SE1
91281,SE1
91290,SE1
91291,SE1
91292,SE1
91293,SE1
91294,SE1
91295,SE1
91297,SE1
91298,SE1
91299,SE1
91301,Unknown
91320,Unknown
91331,Unknown
91332,Unknown
91333,Unknown
91334,Unknown
91335,Unknown
91341,Unknown
91342,Unknown
91380,Unknown
91401,SE1
91420,SE1
91421,SE1
91422,SE1
91429,SE1
91431,SE1
91432,SE1
91433,SE1
91441,SE1
91481,SE1
91490,SE1
91491,SE1
91492,SE1
91493,SE1
91494,SE1
91495,SE1
91496,SE1
91497,SE1
91501,SE1
91520,SE1
91521,SE1
91523,SE1
91531,SE1
91532,SE1
91534,SE1
91581,SE1
91591,SE1
91592,SE1
91593,SE1
91594,SE1
91595,SE1
91596,SE1
91597,SE1
91598,SE1
91601,SE1
91620,SE1
91621,SE1
91631,SE1
91681,SE1
91691,SE1
91692,SE1
91693,SE1
91695,SE1
91701,SE1
91702,SE1
91703,SE1
91704,SE1
91720,SE1
91721,SE1
91722,SE1
91731,SE1
91732,SE1
91781,SE1
91782,SE1
91787,SE1
91791,SE1
91793,SE1
91794,SE1
91795,SE1
91799,SE1
91801,SE1
91803,Unknown
91820,SE1
91821,SE1
91831,SE1
91832,SE1
91891,SE1
91892,SE1
91901,SE1
91920,SE1
91921,SE1
91931,SE1
91932,SE1
91985,SE1
91991,SE1
91992,SE1
91993,SE1
91994,SE1
91995,SE1
92034,SE1
92038,SE1
92039,SE1
92040,SE1
92041,SE1
92042,SE1
92051,SE1
92064,SE1
92066,SE1
92101,SE1
92120,SE1
92121,SE1
92122,SE1
92123,SE1
92124,SE1
92128,SE1
92129,SE1
92131,SE1
92132,SE1
92133,SE1
92134,SE1
92135,SE1
92136,SE1
92137,SE1
92141,SE1
92142,SE1
92145,SE1
92146,SE1
92181,SE1
92182,SE1
92191,SE1
92192,SE1
92193,SE1
92194,SE1
92195,SE1
92199,SE1
92201,SE1
92220,SE1
92221,SE1
92231,SE1
92232,SE1
92263,SE1
92265,SE1
92266,SE1
92267,SE1
92273,SE1
92275,SE1
92276,SE1
92281,SE1
92282,SE1
92290,SE1
92291,SE1
92292,SE1
92293,SE1
92294,SE1
92295,SE1
92301,SE1
92320,SE1
92321,SE1
92322,SE1
92323,SE1
92324,SE1
92331,SE1
92332,SE1
92341,SE1
92381,SE1
92394,SE1
92395,SE1
92396,SE1
92397,SE1
92398,SE1
92399,SE1
92401,SE1
92420,SE1
92421,SE1
92422,SE1
92431,SE1
92432,SE1
92481,SE1
92492,SE1
92493,SE1
92494,SE1
92495,SE1
93027,SE1
93061,SE1
93081,SE1
93082,SE1
93085,SE1
93086,SE1
93087,SE1
93088,SE1
93089,SE1
93091,SE1
93100,SE1
93102,SE1
93120,SE1
93121,SE1
93122,SE1
93123,SE1
93124,SE1
93127,SE1
93128,SE1
93130,SE1
93131,SE1
93132,SE1
93133,SE1
93134,SE1
93135,SE1
93136,SE1
93137,SE1
93138,SE1
93139,SE1
93140,SE1
93141,SE1
93142,SE1
93144,SE1
93145,SE1
93146,SE1
93148,SE1
93149,SE1
93150,SE1
93151,SE1
93152,SE1
93153,SE1
93154,SE1
93155,SE1
93156,SE1
93157,SE1
93158,SE1
93161,SE1
93162,SE1
93163,SE1
93164,SE1
93165,SE1
93170,SE1
93176,SE1
93177,SE1
93178,SE1
93180,SE1
93185,SE1
93186,SE1
93187,SE1
93191,SE1
93192,SE1
93193,SE1
93194,SE1
93195,SE1
93196,SE1
93197,SE1
93198,SE1
93199,SE1
93201,SE1
93220,SE1
93221,SE1
93223,SE1
93231,SE1
93232,SE1
93233,SE1
93234,SE1
93235,SE1
93236,SE1
93237,SE1
93251,SE1
93252,SE1
93261,SE1
93281,SE1
93282,SE1
93291,SE1
93293,SE1
93294,SE1
93300,SE1
93301,SE1
93320,SE1
93321,SE1
93322,SE1
93327,SE1
93331,SE1
93332,SE1
93333,SE1
93334,SE1
93381,SE1
93382,SE1
93383,SE1
93391,SE1
93399,SE1
93401,SE1
93420,SE1
93421,SE1
93424,SE1
93431,SE1
93432,SE1
93441,SE1
93451,SE1
93452,SE1
93461,SE1
93481,SE1
93482,SE1
93491,SE1
93492,SE1
93493,SE1
93494,SE1
93495,SE1
93496,SE1
93497,SE1
93498,SE1
93501,SE1
93520,SE1
93521,SE1
93531,SE1
93532,SE1
93581,SE1
93591,SE1
93592,SE1
93593,SE1
93601,SE1
93620,SE1
93621,SE1
93631,SE1
93632,SE1
93651,SE1
93681,SE1
93691,SE1
93692,SE1
93693,SE1
93694,SE1
93695,SE1
93701,SE1
93720,SE1
93721,SE1
93731,SE1
93732,SE1
93733,SE1
93780,SE1
93791,SE1
93792,SE1
93793,SE1
93794,SE1
93795,SE1
93796,SE1
93801,SE1
93819,SE1
93820,SE1
93821,SE1
93831,SE1
93832,SE1
93881,SE1
93892,SE1
93893,SE1
93894,SE1
93895,SE1
93896,SE1
93920,SE1
